"352230399","TERESPOL","2018","01","01","00","3","",270,"",0,"8","270","","",4,"",1700,"",1735,"",8,"",167,"",3,"",0,"9",2.7,"",.0,"8","U","",7.2,"",97,"",2.3,"",990.4,"",1007.4,"",7,-.7,"",.0,"",6,"","20","1","8","","6","","St neb","/","","/","/","","/",11,"",.2,"",.0,"8","0","",0,"9","","",.4,"",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","01","3","",270,"",0,"8","270","","",4,"",1600,"",1638,"",8,"",178,"",3,"",0,"9",3.4,"",.0,"8","U","",7.6,"",97,"",3.0,"",990.4,"",1007.3,"",6,-1.0,"",.0,"8",0,"8","51","5","8","","6","","St op","/","","/","/","","/",0,"8",.2,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","02","3","",250,"",0,"8","250","","",5,"",2300,"",2348,"",8,"",185,"",3,"",0,"9",4.2,"",.0,"8","U","",8.1,"",98,"",3.9,"",989.8,"",1006.7,"",7,-1.1,"",.0,"8",0,"8","51","5","8","","6","","St op","/","","/","/","","/",0,"8",.2,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","03","3","",250,"",0,"8","250","","",5,"",3000,"",3161,"",8,"",181,"",3,"",0,"9",5.1,"",.0,"8","U","",8.6,"",98,"",4.8,"",989.5,"",1006.3,"",7,-.9,"",.0,"8",0,"8","20","5","8","","6","","St neb","/","","/","/","","/",0,"8",.2,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","04","4","",500,"",0,"8","500","","",6,"",8000,"",8739,"",8,"",185,"",4,"",0,"9",5.7,"",.0,"8","U","",8.6,"",94,"",4.8,"",989.1,"",1005.9,"",7,-1.3,"",.0,"8",0,"8","10","2","8","","5","","Sc op","/","","/","/","","/",0,"8",.5,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","05","5","",700,"",0,"8","700","","",7,"",11000,"",11753,"",7,"",184,"",3,"",0,"9",5.5,"",.0,"8","U","",8.2,"",91,"",4.1,"",989.0,"",1005.8,"",6,-.8,"",.0,"8",0,"8","01","2","7","","5","","Sc pe","/","","/","/","","/",0,"8",.8,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","06","5","",700,"",0,"8","700","","",7,"",13000,"",13266,"",7,"",194,"",3,"",0,"9",5.1,"",.0,"8","U","",7.9,"",90,"",3.6,"",989.2,"",1006.0,"",5,-.3,"",.2,"",6,"","02","5","7","","5","","Sc pe","/","","/","/","","/",1,"",.9,"",.0,"9","0","",0,"9","","",2.6,"",1.3,"",1.5,"",2.6,"",.0,"8",1.1,"",5.7,"",.0,"",.0,"9",0,"9",0,"9",0,"9",".",".",0,"9",0,"9"
"352230399","TERESPOL","2018","01","01","07","5","",800,"",0,"8","800","","",7,"",14000,"",14270,"",7,"",193,"",2,"",0,"9",4.4,"",.0,"8","U","",7.4,"",89,"",2.7,"",989.6,"",1006.5,"",3,.5,"",.0,"8",0,"8","01","2","4","","5","","Sc pe","3","","Ac pe","/","","/",0,"8",.9,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","08","5","",800,"",0,"8","800","","",7,"",18000,"",17536,"",7,"",188,"",4,"",0,"9",4.8,"",.0,"8","U","",7.4,"",86,"",2.7,"",989.6,"",1006.4,"",1,.6,"",.0,"8",0,"8","03","2","6","","5","","Sc pe","3","","Ac pe","/","","/",0,"8",1.2,"",.1,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","09","5","",800,"",0,"8","800","","",7,"",13000,"",12983,"",6,"",214,"",2,"",0,"9",5.2,"",.0,"8","U","",7.5,"",85,"",2.9,"",990.0,"",1006.8,"",2,.8,"",.0,"8",0,"8","01","2","2","","5","","Sc pe","3","","Ac pe","0","",".",0,"8",1.3,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","10","6","",1000,"",0,"8","1000","","",7,"",12000,"",11835,"",7,"",195,"",4,"",0,"9",5.8,"",.0,"8","U","",7.6,"",82,"",3.0,"",989.5,"",1006.3,"",8,-.1,"",.0,"8",0,"8","03","2","7","","5","","Sc pe","/","","/","/","","/",0,"8",1.7,"",.1,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","11","6","",1000,"",0,"8","1000","","",7,"",14000,"",13646,"",7,"",189,"",4,"",0,"9",6.5,"",.0,"8","U","",7.7,"",80,"",3.3,"",988.9,"",1005.6,"",8,-.7,"",.0,"8",0,"8","01","2","2","","5","","Sc pe","7","","Ac As","/","","/",0,"8",1.9,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","12","9","",2500,"",0,"8",">2500","","",7,"",14000,"",13945,"",7,"",199,"",5,"",0,"9",6.9,"",.0,"8","U","",7.9,"",79,"",3.5,"",989.1,"",1005.8,"",5,-.9,"",.0,"9",0,"9","01","2","7","","0","",".","7","","Ac As","/","","/",1,"",2.1,"",.2,"","0","",0,"9","","",4.8,"",3.2,"",2.6,"",2.6,"",5.4,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","13","9","",2500,"",0,"8",">2500","","",7,"",12000,"",12377,"",8,"",191,"",3,"",0,"9",6.7,"",.0,"8","U","",7.8,"",80,"",3.5,"",989.1,"",1005.8,"",6,-.4,"",.0,"8",0,"8","03","2","8","","0","",".","7","","Ac As","/","","/",0,"8",2.0,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","14","5","",900,"",0,"8","900","","",6,"",8000,"",8358,"",8,"",200,"",3,"",0,"9",6.5,"",.0,"8","U","",7.8,"",81,"",3.5,"",989.4,"",1006.1,"",3,.5,"",.0,"8",0,"8","10","2","3","","5","","Sc pe","7","","Ac As","/","","/",0,"8",1.8,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","15","5","",900,"",0,"8","900","","",6,"",8000,"",8136,"",7,"",196,"",3,"",0,"9",6.4,"",.0,"8","U","",7.8,"",81,"",3.4,"",989.3,"",1006.0,"",0,.2,"",.0,"8",0,"8","10","2","7","","5","","Sc pe","/","","/","/","","/",0,"8",1.8,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","16","5","",700,"",0,"8","700","","",6,"",8000,"",8009,"",8,"",201,"",2,"",0,"9",6.2,"",.0,"8","U","",7.9,"",83,"",3.5,"",989.4,"",1006.2,"",3,.3,"",.0,"8",0,"8","61","2","8","","5","","Sc op","/","","/","/","","/",0,"8",1.6,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","17","5","",600,"",0,"8","600","","",6,"",7000,"",6742,"",8,"",194,"",2,"",0,"9",5.6,"",.0,"8","U","",8.0,"",88,"",3.8,"",989.0,"",1005.8,"",8,-.4,"",.0,"8",0,"8","21","6","8","","5","","Sc op","/","","/","/","","/",0,"8",1.1,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","18","4","",300,"",0,"8","300","","",6,"",6000,"",5635,"",8,"",224,"",2,"",0,"9",5.8,"",.0,"8","U","",8.2,"",89,"",4.1,"",989.1,"",1005.9,"",5,-.2,"",.0,"",6,"","51","6","8","","6","","St op","/","","/","/","","/",1,"",1.0,"",.0,"9","0","",0,"9","","",4.1,"",3.2,"",3.4,"",2.8,"",.0,"8",4.4,"",7.0,"",3.4,"",.0,"9",0,"9",0,"8",0,"8",".",".",0,"9",0,"9"
"352230399","TERESPOL","2018","01","01","19","3","",290,"",0,"8","290","","",6,"",6000,"",6154,"",8,"",269,"",3,"",0,"9",5.6,"",.0,"8","U","",8.5,"",93,"",4.6,"",989.0,"",1005.8,"",7,-.4,"",.0,"8",0,"8","51","5","8","","6","","St op","/","","/","/","","/",0,"8",.6,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","20","3","",280,"",0,"8","280","","",6,"",4200,"",4294,"",8,"",211,"",2,"",0,"9",5.4,"",.0,"8","U","",8.4,"",94,"",4.5,"",989.7,"",1006.5,"",3,.7,"",.0,"8",0,"8","61","6","6","","7","","St fra","2","","As op","/","","/",0,"8",.5,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","21","3","",280,"",0,"8","280","","",5,"",3400,"",3408,"",8,"",177,"",2,"",0,"9",5.1,"",.0,"8","U","",8.4,"",96,"",4.5,"",989.7,"",1006.5,"",1,.6,"",.0,"8",0,"8","61","6","6","","7","","St fra","2","","As op","/","","/",0,"8",.4,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352230399","TERESPOL","2018","01","01","22","3","",250,"",0,"8","250","","",5,"",2200,"",2207,"",8,"",176,"",2,"",0,"9",4.7,"",.0,"8","U","",8.2,"",96,"",4.1,"",990.0,"",1006.9,"",2,1.0,"",.0,"8",0,"8","61","6","6","","7","","St fra","2","","As op","/","","/",0,"8",.3,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
