"353160230","PI£A","2018","01","01","00","","8",0,"8",0,"8","","","",8,"",22588,"",22588,"",0,"8",200,"",4,"",0,"9",8.7,"",.0,"8","U","",10.1,"",90,"",7.1,"",990.3,"",999.2,"",8,-1.0,"",.1,"",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.1,"",.0,"8","","8",9,"","19","16",5.9,"",5.4,"",4.4,"",3.7,"",5.0,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353160230","PI£A","2018","01","01","01","","8",0,"8",0,"8","","","",8,"",20827,"",20827,"",0,"8",191,"",3,"",0,"9",8.9,"",.0,"8","U","",9.9,"",87,"",6.9,"",990.0,"",998.9,"",7,-1.2,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.5,"",.0,"8","","8",9,"","0","46",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353160230","PI£A","2018","01","01","02","","8",0,"8",0,"8","","","",8,"",34516,"",34516,"",0,"8",205,"",5,"",0,"9",9.4,"",.0,"8","U","",9.8,"",83,"",6.7,"",989.7,"",998.5,"",6,-1.4,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",2.0,"",.0,"8","","8",10,"","1","24",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353160230","PI£A","2018","01","01","03","","8",0,"8",0,"8","","","",8,"",37380,"",37380,"",0,"8",204,"",4,"",9,"",9.5,"",.0,"8","U","",9.6,"",81,"",6.4,"",989.3,"",998.1,"",7,-1.0,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",2.3,"",.0,"9","","8",10,"","1","24",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353160230","PI£A","2018","01","01","04","","8",0,"8",0,"8","","","",8,"",41963,"",41963,"",0,"8",203,"",4,"",0,"9",9.6,"",.0,"8","U","",9.4,"",79,"",6.1,"",988.9,"",997.7,"",7,-1.1,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",2.5,"",.0,"9","","8",9,"","3","28",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353160230","PI£A","2018","01","01","05","","8",0,"8",0,"8","","","",8,"",41828,"",41828,"",0,"8",204,"",4,"",9,"",9.5,"",.0,"8","U","",9.2,"",78,"",5.9,"",989.0,"",997.8,"",5,-.7,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",2.6,"",.0,"9","","8",9,"","4","10",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353160230","PI£A","2018","01","01","06","5","",800,"",0,"8","800","","",8,"",25000,"",41678,"",8,"",207,"",3,"",8,"",9.4,"",7.6,"","N","W",9.0,"",77,"",5.5,"",989.1,"",997.9,"",5,-.2,"",.9,"",6,"","00","/","8","","5","","Sc op","/","","/","/","","/",1,"",2.8,"",.0,"9","0","",10,"","1","24",6.4,"",5.6,"",4.9,"",4.1,"",.0,"8",8.3,"",9.7,"",7.3,"",.0,"9",0,"9",0,"9",0,"9",".",".",0,"9",0,"9"
"353160230","PI£A","2018","01","01","07","6","",1000,"",0,"8","1000","","",8,"",30000,"",36077,"",8,"",209,"",3,"",8,"",9.3,"",.0,"8","U","",9.1,"",78,"",5.7,"",989.8,"",998.6,"",3,.9,"",.0,"8",0,"8","01","2","7","","5","","Sc str","/","","/","/","","/",0,"8",2.6,"",.0,"9","0","",9,"","6","4",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353160230","PI£A","2018","01","01","08","6","",1000,"",0,"8","1000","","",8,"",30000,"",37898,"",7,"",214,"",3,"",9,"",9.5,"",.0,"8","U","",9.1,"",77,"",5.7,"",990.7,"",999.5,"",3,1.7,"",.0,"8",0,"8","01","2","7","","5","","Sc str","/","","/","/","","/",0,"8",2.7,"",.0,"9","0","",9,"","7","41",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353160230","PI£A","2018","01","01","09","6","",1300,"",0,"8","1300","","",8,"",35000,"",43117,"",7,"",217,"",3,"",8,"",9.5,"",.0,"8","U","",8.8,"",74,"",5.1,"",991.5,"",1000.4,"",2,2.4,"",.0,"8",0,"8","01","2","5","","5","","Sc str","0","",".","2","","Ci spi",0,"8",3.1,"",.0,"9","0","",9,"","6","4",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
