"350150500","JELENIA GÓRA","2018","01","01","00","5","",700,"",0,"8","700","","",9,"",50000,"",50000,"",7,"",181,"",3,"",0,"9",10.0,"",.0,"8","U","",8.2,"",67,"",4.1,"",964.0,"",1004.8,"",7,-.7,"",.0,"9",0,"9","03","1","1","","5","","Sc op,pe","5","","Ac tr,pe 5","8","","Cs fib,Ci 5",1,"",4.0,"",.0,"8","0","",11,"","19","0",4.7,"",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2018","01","01","01","5","",700,"",0,"8","700","","",9,"",50000,"",50000,"",7,"",221,"",4,"",0,"9",10.7,"",.0,"8","U","",8.1,"",63,"",3.9,"",963.4,"",1004.1,"",8,-1.1,"",.0,"8",0,"8","02","2","1","","5","","Sc op,pe","3","","Ac tr,pe 5","8","","Cs fib,Ci 5",0,"8",4.8,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2018","01","01","02","5","",700,"",0,"8","700","","",9,"",50000,"",50000,"",7,"",219,"",7,"",0,"9",10.2,"",.0,"8","U","",8.0,"",64,"",3.7,"",963.1,"",1003.9,"",7,-1.1,"",.0,"8",0,"8","03","2","1","","5","","Sc op,pe","7","","As op,Ac 5","8","","Cs fib,Ci 4",0,"8",4.5,"",.0,"8","0","",11,"","1","6",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2018","01","01","03","5","",700,"",0,"8","700","","",9,"",50000,"",50000,"",7,"",242,"",6,"",0,"9",9.8,"",.0,"8","U","",7.9,"",65,"",3.5,"",962.9,"",1003.7,"",6,-1.1,"",.0,"8",0,"8","03","2","1","","5","","Sc op,pe","7","","As op,Ac 7","/","","/",0,"8",4.2,"",.0,"9","0","",11,"","1","6",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2018","01","01","04","5","",700,"",0,"8","700","","",9,"",50000,"",50000,"",7,"",217,"",7,"",0,"9",10.8,"",.0,"8","U","",7.6,"",59,"",3.1,"",962.5,"",1003.1,"",7,-.9,"",.0,"8",0,"8","02","2","1","","5","","Sc op,pe","7","","As op,Ac 7","/","","/",0,"8",5.3,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2018","01","01","05","5","",700,"",0,"8","700","","",9,"",50000,"",50000,"",7,"",225,"",6,"",0,"9",10.3,"",.0,"8","U","",7.5,"",60,"",2.9,"",962.5,"",1003.2,"",6,-.6,"",.0,"8",0,"8","03","2","2","","5","","Sc op,pe","7","","As op,Ac 7","/","","/",0,"8",5.0,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2018","01","01","06","5","",700,"",0,"8","700","","",9,"",50000,"",50000,"",7,"",273,"",7,"",12,"",9.1,"",.0,"8","U","",7.6,"",66,"",3.1,"",963.0,"",1003.9,"",3,.1,"",.0,"9",0,"9","03","2","3","","5","","Sc op,pe","7","","Ac op,pe","/","","/",1,"",3.9,"",.0,"9","0","",12,"","6","0",5.0,"",4.5,"",3.8,"",3.3,"",.0,"8",9.0,"",11.1,"",6.8,"",.0,"9",0,"9",0,"9",0,"9",".",".",0,"9",0,"9"
"350150500","JELENIA GÓRA","2018","01","01","07","5","",700,"",0,"8","700","","",9,"",50000,"",50000,"",7,"",248,"",8,"",0,"9",8.7,"",.0,"8","U","",7.5,"",67,"",2.9,"",963.6,"",1004.6,"",3,1.1,"",.0,"8",0,"8","02","2","3","","5","","Sc op,pe","7","","Ac op,pe","/","","/",0,"8",3.7,"",.0,"9","0","",12,"","6","1",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2018","01","01","08","5","",700,"",0,"8","700","","",9,"",50000,"",50000,"",7,"",251,"",7,"",12,"",8.9,"",.0,"8","U","",7.4,"",65,"",2.7,"",964.2,"",1005.2,"",2,1.7,"",.0,"8",0,"8","02","2","3","","5","","Sc op,pe","7","","Ac op,pe","/","","/",0,"8",4.0,"",.0,"9","0","",12,"","7","54",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2018","01","01","09","5","",700,"",0,"8","700","","",9,"",50000,"",50000,"",7,"",248,"",7,"",12,"",8.8,"",.0,"8","U","",7.2,"",64,"",2.4,"",965.1,"",1006.1,"",3,2.1,"",.0,"8",0,"8","01","2","2","","5","","Sc op,pe","7","","Ac op,pe","/","","/",0,"8",4.1,"",.0,"9","0","",12,"","6","1",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
