"352150300","GORZÓW WIELKOPOLSKI","2017","01","01","00","/","",0,"8",0,"8","/","","",2,"",200,"",231,"",9,"",234,"",3,"",0,"9",.9,"",.0,"8","U","",6.4,"",98,"",.6,"",1013.4,"",1022.6,"",8,-1.9,"",.0,"",6,"","51","4","9","","/","","/","/","","/","/","","/",1,"",.1,"",.0,"8","0","",0,"9","","",-.1,"",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352150300","GORZÓW WIELKOPOLSKI","2017","01","01","01","/","",0,"8",0,"8","/","","",1,"",150,"",141,"",9,"",215,"",2,"",0,"9",1.1,"",.0,"8","U","",6.6,"",99,"",1.0,"",1012.8,"",1022.0,"",7,-2.1,"",.0,"8",0,"8","47","5","9","","/","","/","/","","/","/","","/",0,"8",.1,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352150300","GORZÓW WIELKOPOLSKI","2017","01","01","02","/","",0,"8",0,"8","/","","",2,"",400,"",374,"",9,"",228,"",3,"",0,"9",1.4,"",.0,"8","U","",6.7,"",99,"",1.3,"",1012.0,"",1021.2,"",7,-2.2,"",.0,"8",0,"8","43","4","9","","/","","/","/","","/","/","","/",0,"8",.1,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352150300","GORZÓW WIELKOPOLSKI","2017","01","01","03","1","",80,"",1200,"","80P/1200","P","",6,"",5000,"",3990,"",7,"",242,"",3,"",0,"9",1.5,"",.0,"8","U","",6.7,"",99,"",1.4,"",1011.1,"",1020.3,"",7,-2.3,"",.0,"8",0,"8","28","5","7","","5","","St fra 1/Sc str op 7","/","","/","/","","/",0,"8",.1,"",.0,"9","0","",8,"","2","30",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352150300","GORZÓW WIELKOPOLSKI","2017","01","01","04","2","",150,"",1000,"","150/1000","","",7,"",10000,"",7194,"",8,"",234,"",4,"",0,"9",1.7,"",.0,"8","U","",6.4,"",93,"",.7,"",1010.6,"",1019.8,"",6,-2.2,"",.0,"8",0,"8","03","2","8","","5","","St fra 1/Sc str op 8","/","","/","/","","/",0,"8",.5,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352150300","GORZÓW WIELKOPOLSKI","2017","01","01","05","5","",900,"",0,"8","900","","",7,"",12000,"",8410,"",8,"",232,"",3,"",0,"9",1.6,"",.0,"8","U","",6.2,"",90,"",.1,"",1009.8,"",1018.9,"",7,-2.2,"",.0,"8",0,"8","01","2","8","","5","","Sc str op","/","","/","/","","/",0,"8",.7,"",.0,"9","0","",9,"","4","20",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352150300","GORZÓW WIELKOPOLSKI","2017","01","01","06","6","",1000,"",0,"8","1000","","",7,"",15000,"",9327,"",8,"",233,"",4,"",0,"9",1.6,"",.0,"8","U","",6.0,"",88,"",-.2,"",1009.5,"",1018.6,"",7,-1.6,"",.0,"",6,"","02","5","8","","5","","Sc str op","/","","/","/","","/",1,"",.8,"",.0,"9","0","",9,"","4","20",-.1,"",.2,"",1.0,"",2.5,"",.0,"8",-.2,"",1.8,"",-1.2,"",.0,"9",0,"9",0,"9",0,"9",".",".",0,"9",0,"9"
"352150300","GORZÓW WIELKOPOLSKI","2017","01","01","07","6","",1000,"",0,"8","1000","","",7,"",15000,"",9227,"",8,"",236,"",3,"",0,"9",1.6,"",.0,"8","U","",6.0,"",88,"",-.2,"",1008.9,"",1018.0,"",7,-1.7,"",.0,"8",0,"8","02","2","8","","5","","Sc str op","/","","/","/","","/",0,"8",.8,"",.0,"9","0","",9,"","6","17",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352150300","GORZÓW WIELKOPOLSKI","2017","01","01","08","6","",1000,"",0,"8","1000","","",7,"",15000,"",9647,"",7,"",231,"",3,"",0,"9",1.6,"",.0,"8","U","",6.0,"",87,"",-.3,"",1008.7,"",1017.8,"",7,-1.1,"",.0,"8",0,"8","01","2","7","","5","","Sc str","/","","/","/","","/",0,"8",.9,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352150300","GORZÓW WIELKOPOLSKI","2017","01","01","09","6","",1200,"",0,"8","1200","","",7,"",18000,"",9295,"",7,"",223,"",3,"",0,"9",1.5,"",.0,"8","U","",5.8,"",85,"",-.7,"",1008.5,"",1017.6,"",6,-1.0,"",.0,"8",0,"8","02","2","7","","5","","Sc str","/","","/","/","","/",0,"8",1.0,"",.1,"","0","",9,"","6","17",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
