"351220495","LUBLIN-RADAWIEC","2017","01","01","00","9","",0,"8",0,"8",".","","",7,"",10000,"",10627,"",0,"",260,"",4,"",0,"9",-.7,"",.0,"8","U","",3.6,"",62,"",-7.1,"",992.9,"",1023.2,"",8,-1.4,"",.0,"9",0,"9","02","1","0","","0","",".","0","",".","0","",".",4,"",2.2,"",.0,"8","0","",0,"9","","",-1.3,"",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","01","9","",0,"8",0,"8",".","","",7,"",10000,"",10018,"",0,"",250,"",3,"",0,"9",-1.1,"",.0,"8","U","",3.6,"",64,"",-7.1,"",992.4,"",1022.7,"",7,-1.6,"",.0,"8",0,"8","02","0","0","","0","",".","0","",".","0","",".",0,"8",2.0,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","02","4","",500,"",0,"8","500P","P","",6,"",8000,"",8208,"",7,"",230,"",1,"",0,"9",-1.8,"",.0,"8","U","",3.8,"",71,"",-6.4,"",991.9,"",1022.3,"",7,-1.5,"",.0,"8",0,"8","10","1","7","","5","","Sc pe","/","","/","/","","/",0,"8",1.6,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","03","4","",500,"",0,"8","500P","P","",7,"",10000,"",7993,"",7,"",240,"",2,"",0,"9",-1.1,"",.0,"8","U","",3.8,"",68,"",-6.3,"",991.1,"",1021.4,"",8,-1.8,"",.0,"8",0,"8","01","1","7","","5","","Sc tr","/","","/","/","","/",0,"8",1.8,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","04","5","",600,"",0,"8","600","","",7,"",10000,"",9654,"",8,"",260,"",4,"",0,"9",.3,"",.0,"8","U","",3.8,"",60,"",-6.5,"",990.6,"",1020.7,"",7,-1.8,"",.0,"8",0,"8","03","2","8","","5","","Sc op","/","","/","/","","/",0,"8",2.5,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","05","5","",700,"",0,"8","700","","",7,"",10000,"",9054,"",8,"",260,"",4,"",0,"9",.0,"",.0,"8","U","",3.9,"",64,"",-5.9,"",990.5,"",1020.6,"",6,-1.4,"",.0,"8",0,"8","02","2","8","","5","","Sc op","/","","/","/","","/",0,"8",2.2,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","06","4","",300,"",0,"8","300P","P","",7,"",10000,"",7699,"",8,"",240,"",2,"",0,"9",-.8,"",.0,"8","U","",4.1,"",71,"",-5.4,"",990.2,"",1020.4,"",7,-.9,"",.0,"9",0,"9","02","1","8","","5","","Sc op","/","","/","/","","/",4,"",1.7,"",.0,"9","0","",0,"9","","",-.5,"",-.1,"",.6,"",2.3,"",.0,"8",-1.8,"",1.6,"",-3.5,"",.0,"9",0,"9",0,"9",0,"9",".",".",0,"9",0,"9"
"351220495","LUBLIN-RADAWIEC","2017","01","01","07","3","",240,"",0,"8","240P","P","",7,"",10000,"",8781,"",8,"",250,"",3,"",0,"9",-.2,"",.0,"8","U","",4.3,"",71,"",-4.8,"",990.1,"",1020.2,"",7,-.5,"",.0,"8",0,"8","01","2","8","","6","","St op","/","","/","/","","/",0,"8",1.7,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","08","3","",210,"",0,"8","210P","P","",7,"",10000,"",8239,"",8,"",250,"",3,"",0,"9",-.5,"",.0,"8","U","",4.3,"",73,"",-4.7,"",990.3,"",1020.5,"",5,-.2,"",.0,"8",0,"8","02","2","8","","6","","St op","/","","/","/","","/",0,"8",1.6,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","09","3","",210,"",0,"8","210P","P","",6,"",9000,"",6131,"",6,"",260,"",3,"",0,"9",.0,"",.0,"8","U","",5.5,"",89,"",-1.5,"",989.9,"",1020.0,"",7,-.3,"",.0,"8",0,"8","10","2","6","","6","","St fra","0","",".","0","",".",0,"8",.7,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","10","4","",350,"",0,"8","350P","P","",6,"",9000,"",7538,"",3,"",240,"",4,"",0,"9",.7,"",.0,"8","U","",4.8,"",74,"",-3.3,"",989.2,"",1019.2,"",8,-.9,"",.0,"8",0,"8","10","1","3","","5","","Sc pe","0","",".","0","",".",0,"8",1.7,"",.3,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","11","4","",400,"",0,"8","400P","P","",7,"",10000,"",9517,"",5,"",260,"",5,"",0,"9",1.0,"",.0,"8","U","",4.6,"",70,"",-3.8,"",988.8,"",1018.8,"",7,-1.5,"",.0,"8",0,"8","03","1","3","","5","","Sc pe","0","",".","1","","Ci fib",0,"8",2.0,"",.9,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","12","4","",400,"",0,"8","400P","P","",7,"",10000,"",8977,"",7,"",270,"",4,"",0,"9",1.0,"",.0,"8","U","",5.0,"",75,"",-2.8,"",988.6,"",1018.6,"",6,-1.3,"",.0,"9",0,"9","03","1","7","","5","","Sc pe","/","","/","/","","/",4,"",1.7,"",.7,"","0","",0,"9","","",-.2,"",.0,"",.6,"",2.3,"",4.3,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","13","3","",210,"",0,"8","210P","P","",7,"",10000,"",8765,"",7,"",260,"",5,"",0,"9",.4,"",.0,"8","U","",5.6,"",89,"",-1.1,"",988.3,"",1018.3,"",7,-.9,"",.0,"8",0,"8","01","2","7","","6","","St fra","/","","/","/","","/",0,"8",.7,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","14","3","",240,"",0,"8","240P","P","",7,"",10000,"",9502,"",8,"",250,"",4,"",0,"9",1.0,"",.0,"8","U","",6.0,"",90,"",-.4,"",988.0,"",1017.9,"",7,-.8,"",.0,"8",0,"8","03","2","8","","6","","St op","/","","/","/","","/",0,"8",.7,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","15","5","",800,"",0,"8","800","","",7,"",10000,"",8945,"",7,"",240,"",3,"",0,"9",.9,"",.0,"8","U","",5.8,"",89,"",-.6,"",987.7,"",1017.6,"",7,-.9,"",.0,"8",0,"8","03","2","7","","5","","Sc pe","/","","/","/","","/",0,"8",.7,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","16","5","",700,"",0,"8","700","","",6,"",8000,"",4688,"",7,"",240,"",3,"",0,"9",.4,"",.0,"8","U","",5.9,"",93,"",-.5,"",987.6,"",1017.6,"",6,-.7,"",.0,"8",0,"8","10","2","7","","5","","Sc pe","/","","/","/","","/",0,"8",.4,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","17","5","",800,"",0,"8","800","","",6,"",8000,"",6020,"",7,"",240,"",3,"",0,"9",-.3,"",.0,"8","U","",4.7,"",78,"",-3.7,"",987.3,"",1017.4,"",7,-.7,"",.0,"8",0,"8","10","2","7","","5","","Sc pe","/","","/","/","","/",0,"8",1.3,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","18","9","",0,"8",0,"8",".","","",6,"",8000,"",6345,"",0,"",230,"",3,"",0,"9",-1.0,"",.0,"8","U","",4.2,"",74,"",-5.1,"",986.8,"",1016.9,"",8,-.9,"",.0,"9",0,"9","10","1","0","","0","",".","0","",".","0","",".",4,"",1.5,"",.0,"9","0","",0,"9","","",-.2,"",.0,"",.5,"",2.2,"",.0,"8",-1.0,"",1.1,"",-2.2,"",.0,"9",0,"9",0,"8",0,"8",".",".",0,"9",0,"9"
"351220495","LUBLIN-RADAWIEC","2017","01","01","19","5","",700,"",0,"8","700","","",6,"",8000,"",6322,"",5,"",230,"",3,"",0,"9",-1.6,"",.0,"8","U","",4.0,"",73,"",-5.8,"",986.6,"",1016.8,"",7,-1.0,"",.0,"8",0,"8","10","1","5","","5","","Sc pe","0","",".","0","",".",0,"8",1.5,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","20","9","",0,"8",0,"8",".","","",6,"",8000,"",5649,"",0,"",220,"",2,"",0,"9",-2.9,"",.0,"8","U","",3.7,"",75,"",-6.7,"",986.1,"",1016.4,"",7,-1.2,"",.0,"8",0,"8","10","1","0","","0","",".","0","",".","0","",".",0,"8",1.2,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","21","9","",0,"8",0,"8",".","","",6,"",6000,"",5722,"",0,"",220,"",2,"",0,"9",-3.9,"",.0,"8","U","",3.5,"",77,"",-7.3,"",985.8,"",1016.2,"",7,-1.0,"",.0,"8",0,"8","10","1","0","","0","",".","0","",".","0","",".",0,"8",1.1,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","22","9","",0,"8",0,"8",".","","",6,"",6000,"",5691,"",0,"",230,"",2,"",0,"9",-4.2,"",.0,"8","U","",3.5,"",78,"",-7.5,"",985.6,"",1016.1,"",6,-1.0,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",1.0,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","01","23","9","",0,"8",0,"8",".","","",6,"",6000,"",5726,"",0,"",230,"",3,"",8,"",-4.4,"",.0,"8","U","",3.4,"",77,"",-7.8,"",984.9,"",1015.4,"",8,-1.2,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",1.0,"",.0,"8","0","",8,"","22","51",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","02","00","9","",0,"8",0,"8",".","","",6,"",6000,"",5907,"",0,"",230,"",3,"",0,"9",-4.2,"",.0,"8","U","",3.4,"",76,"",-7.8,"",984.3,"",1014.7,"",8,-1.5,"",.0,"9",0,"9","10","1","0","","0","",".","0","",".","0","",".",4,"",1.1,"",.0,"8","0","",8,"","22","51",-1.9,"",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351220495","LUBLIN-RADAWIEC","2017","01","02","01","9","",0,"8",0,"8",".","","",6,"",6000,"",5996,"",0,"",230,"",3,"",0,"9",-4.4,"",.0,"8","U","",3.4,"",77,"",-7.8,"",984.2,"",1014.6,"",6,-1.4,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",1.0,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
