"349220690","LESKO","2017","01","01","00","9","",0,"8",0,"8",".","","",7,"",11000,"",10749,"",0,"",130,"",2,"",0,"9",-7.8,"",.0,"8","U","",3.3,"",97,"",-8.2,"",974.7,"",1029.0,"",8,-1.1,"",.0,"9",0,"9","02","0","0","","0","",".","0","",".","0","",".",13,"",.1,"",.0,"8","0","",0,"9","","",.2,"",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","01","9","",0,"8",0,"8",".","","",7,"",13000,"",12817,"",0,"",120,"",2,"",0,"9",-7.5,"",.0,"8","U","",3.4,"",97,"",-7.9,"",974.5,"",1028.8,"",7,-1.1,"",.0,"8",0,"8","02","0","0","","0","",".","0","",".","0","",".",0,"8",.1,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","02","9","",0,"8",0,"8",".","","",6,"",9000,"",8856,"",0,"",160,"",3,"",0,"9",-8.4,"",.0,"8","U","",3.1,"",96,"",-8.9,"",973.7,"",1028.1,"",8,-1.5,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",.1,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","03","9","",0,"8",0,"8",".","","",6,"",8000,"",8390,"",0,"",170,"",2,"",0,"9",-9.3,"",.0,"8","U","",2.9,"",95,"",-10.0,"",973.1,"",1027.7,"",8,-1.6,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",.2,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","04","9","",0,"8",0,"8",".","","",6,"",9000,"",8527,"",0,"",0,"",0,"",0,"9",-8.9,"",.0,"8","U","",3.0,"",97,"",-9.3,"",972.7,"",1027.1,"",6,-1.8,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",.1,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","05","9","",0,"8",0,"8",".","","",7,"",11000,"",11019,"",0,"",90,"",1,"",0,"9",-9.6,"",.0,"8","U","",2.8,"",96,"",-10.1,"",972.5,"",1027.1,"",6,-1.2,"",.0,"8",0,"8","02","0","0","","0","",".","0","",".","0","",".",0,"8",.1,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","06","9","",0,"8",0,"8",".","","",6,"",9000,"",8654,"",0,"",80,"",1,"",0,"9",-9.3,"",.0,"8","U","",2.9,"",96,"",-9.8,"",972.2,"",1026.7,"",7,-.9,"",.0,"9",0,"9","10","0","0","","0","",".","0","",".","0","",".",13,"",.1,"",.0,"9","0","",0,"9","","",.2,"",-.3,"",.2,"",2.2,"",.0,"8",-10.0,"",-4.5,"",-15.2,"",.0,"9",18,"",0,"9",18,"","3","3",0,"9",0,"9"
"349220690","LESKO","2017","01","01","07","9","",0,"8",0,"8",".","","",7,"",10000,"",10116,"",0,"",160,"",1,"",0,"9",-10.2,"",.0,"8","U","",2.7,"",95,"",-10.8,"",972.3,"",1027.0,"",5,-.4,"",.0,"8",0,"8","40","0","0","","0","",".","0","",".","0","",".",0,"8",.1,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","08","9","",0,"8",0,"8",".","","",7,"",11000,"",11430,"",0,"",100,"",1,"",0,"9",-8.6,"",.0,"8","U","",3.0,"",95,"",-9.3,"",972.2,"",1026.6,"",7,-.3,"",.0,"8",0,"8","02","0","0","","0","",".","0","",".","0","",".",0,"8",.2,"",.2,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","09","9","",0,"8",0,"8",".","","",7,"",10000,"",10319,"",0,"",50,"",1,"",0,"9",-5.9,"",.0,"8","U","",3.7,"",93,"",-6.8,"",971.9,"",1025.7,"",8,-.3,"",.0,"8",0,"8","02","0","0","","0","",".","0","",".","0","",".",0,"8",.3,"",1.0,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","10","9","",0,"8",0,"8",".","","",6,"",9000,"",8568,"",0,"",20,"",1,"",0,"9",-5.0,"",.0,"8","U","",3.7,"",87,"",-6.8,"",971.4,"",1025.0,"",8,-.9,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",.5,"",1.0,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","11","9","",0,"8",0,"8",".","","",6,"",8000,"",8062,"",0,"",40,"",1,"",0,"9",-3.7,"",.0,"8","U","",3.9,"",83,"",-6.2,"",970.6,"",1023.9,"",8,-1.6,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",.8,"",1.0,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","12","9","",0,"8",0,"8",".","","",6,"",9000,"",8876,"",0,"",200,"",3,"",0,"9",-1.4,"",.0,"8","U","",3.8,"",69,"",-6.4,"",970.1,"",1022.9,"",7,-1.8,"",.0,"9",0,"9","10","0","0","","0","",".","0","",".","0","",".",13,"",1.7,"",1.0,"","0","",0,"9","","",.2,"",-.3,"",.2,"",2.2,"",4.5,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","13","9","",0,"8",0,"8",".","","",7,"",12000,"",11803,"",0,"",210,"",1,"",0,"9",-.7,"",.0,"8","U","",3.7,"",64,"",-6.7,"",969.5,"",1022.1,"",6,-1.9,"",.0,"8",0,"8","02","0","0","","0","",".","0","",".","0","",".",0,"8",2.1,"",1.0,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","14","9","",0,"8",0,"8",".","","",7,"",11000,"",10828,"",0,"",230,"",2,"",0,"9",-1.8,"",.0,"8","U","",3.5,"",65,"",-7.5,"",969.4,"",1022.2,"",6,-1.2,"",.0,"8",0,"8","02","0","0","","0","",".","0","",".","0","",".",0,"8",1.9,"",1.0,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","15","9","",0,"8",0,"8",">2500","","",6,"",8000,"",7591,"",1,"",30,"",1,"",0,"9",-4.8,"",.0,"8","U","",3.3,"",78,"",-8.0,"",969.2,"",1022.6,"",6,-.9,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","1","","Ci fib",0,"8",.9,"",.8,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","16","9","",0,"8",0,"8",".","","",6,"",9000,"",8669,"",0,"",230,"",2,"",0,"9",-5.2,"",.0,"8","U","",3.3,"",80,"",-8.1,"",969.1,"",1022.6,"",7,-.4,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",.8,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","17","9","",0,"8",0,"8",".","","",6,"",8000,"",8470,"",0,"",210,"",3,"",0,"9",-5.3,"",.0,"8","U","",3.3,"",79,"",-8.4,"",968.9,"",1022.4,"",7,-.5,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",.9,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","18","9","",0,"8",0,"8",".","","",6,"",7000,"",6945,"",0,"",220,"",2,"",0,"9",-6.1,"",.0,"8","U","",3.1,"",81,"",-8.8,"",969.0,"",1022.7,"",5,-.2,"",.0,"9",0,"9","10","0","0","","0","",".","0","",".","0","",".",13,"",.7,"",.0,"9","0","",0,"9","","",.2,"",-.3,"",.2,"",2.2,"",.0,"8",-10.9,"",-.5,"",-15.0,"",.0,"9",0,"9",0,"8",0,"8",".",".",0,"9",0,"9"
"349220690","LESKO","2017","01","01","19","9","",0,"8",0,"8",".","","",6,"",8000,"",8121,"",0,"",200,"",2,"",0,"9",-6.4,"",.0,"8","U","",3.1,"",82,"",-9.0,"",968.7,"",1022.4,"",7,-.4,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",.7,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","20","9","",0,"8",0,"8",".","","",6,"",8000,"",8711,"",0,"",170,"",2,"",0,"9",-6.7,"",.0,"8","U","",3.1,"",83,"",-9.1,"",968.3,"",1022.0,"",8,-.6,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",.6,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","21","9","",0,"8",0,"8",".","","",6,"",4000,"",3359,"",0,"",120,"",1,"",0,"9",-6.4,"",.0,"8","U","",3.2,"",83,"",-8.8,"",968.2,"",1021.9,"",6,-.8,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",.6,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","22","9","",0,"8",0,"8",".","","",6,"",7000,"",7575,"",0,"",70,"",1,"",0,"9",-7.4,"",.0,"8","U","",2.9,"",82,"",-9.9,"",968.0,"",1021.9,"",6,-.7,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",.6,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","01","23","9","",0,"8",0,"8",".","","",6,"",8000,"",8412,"",0,"",90,"",1,"",0,"9",-7.0,"",.0,"8","U","",3.1,"",85,"",-9.1,"",967.4,"",1021.2,"",8,-.9,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",.5,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","02","00","9","",0,"8",0,"8",".","","",6,"",9000,"",9345,"",0,"",200,"",3,"",0,"9",-5.9,"",.0,"8","U","",3.3,"",84,"",-8.2,"",966.8,"",1020.3,"",8,-1.4,"",.0,"9",0,"9","10","0","0","","0","",".","0","",".","0","",".",13,"",.6,"",.0,"8","0","",9,"","23","3",.2,"",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","02","01","9","",0,"8",0,"8",".","","",6,"",9000,"",9399,"",0,"",190,"",4,"",0,"9",-5.4,"",.0,"8","U","",3.4,"",82,"",-8.0,"",966.4,"",1019.8,"",6,-1.6,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",.7,"",.0,"8","0","",8,"","0","8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","02","02","9","",0,"8",0,"8",".","","",6,"",9000,"",9774,"",0,"",190,"",4,"",0,"9",-5.2,"",.0,"8","U","",3.3,"",79,"",-8.3,"",965.9,"",1019.2,"",7,-1.5,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",.9,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","02","03","9","",0,"8",0,"8",".","","",6,"",9000,"",9477,"",0,"",190,"",3,"",0,"9",-5.5,"",.0,"8","U","",3.2,"",79,"",-8.6,"",965.4,"",1018.7,"",7,-1.4,"",.0,"8",0,"8","10","0","0","","0","",".","0","",".","0","",".",0,"8",.9,"",.0,"9","0","",8,"","0","8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","02","04","9","",0,"8",0,"8",".","","",7,"",11000,"",11557,"",0,"",210,"",4,"",0,"9",-4.7,"",.0,"8","U","",3.2,"",73,"",-8.8,"",964.8,"",1017.9,"",7,-1.6,"",.0,"8",0,"8","02","0","0","","0","",".","0","",".","0","",".",0,"8",1.2,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","02","05","9","",0,"8",0,"8",".","","",7,"",12000,"",11901,"",0,"",200,"",4,"",0,"9",-4.3,"",.0,"8","U","",3.2,"",71,"",-8.8,"",964.5,"",1017.5,"",6,-1.4,"",.0,"8",0,"8","02","0","0","","0","",".","0","",".","0","",".",0,"8",1.3,"",.0,"9","0","",9,"","4","44",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","02","06","9","",0,"8",0,"8",".","","",7,"",12000,"",12177,"",0,"",200,"",2,"",0,"9",-4.8,"",.0,"8","U","",3.1,"",72,"",-9.1,"",964.2,"",1017.3,"",6,-1.2,"",.0,"9",0,"9","02","0","0","","0","",".","0","",".","0","",".",13,"",1.2,"",.0,"9","0","",9,"","4","44",.2,"",-.3,"",.2,"",2.2,"",.0,"8",-7.4,"",-4.2,"",-11.8,"",2.1,"",18,"",0,"9",18,"","3","3",17,"",36,""
"349220690","LESKO","2017","01","02","07","9","",0,"8",0,"8",".","","",7,"",10000,"",9330,"",0,"",210,"",3,"",0,"9",-4.6,"",.0,"8","U","",3.2,"",73,"",-8.7,"",964.0,"",1017.1,"",7,-.8,"",.0,"8",0,"8","02","0","0","","0","",".","0","",".","0","",".",0,"8",1.2,"",.0,"9","0","",9,"","6","25",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","02","08","9","",0,"8",0,"8",".","","",7,"",10000,"",9544,"",0,"",190,"",3,"",0,"9",-3.8,"",.0,"8","U","",3.3,"",71,"",-8.3,"",963.8,"",1016.7,"",7,-.7,"",.0,"8",0,"8","02","0","0","","0","",".","0","",".","0","",".",0,"8",1.3,"",.6,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","02","09","9","",0,"8",0,"8",".","","",7,"",10000,"",9594,"",0,"",200,"",4,"",0,"9",-2.8,"",.0,"8","U","",3.4,"",69,"",-7.7,"",963.6,"",1016.3,"",7,-.6,"",.0,"8",0,"8","02","0","0","","0","",".","0","",".","0","",".",0,"8",1.5,"",1.0,"","0","",9,"","6","25",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","02","10","9","",0,"8",0,"8",".","","",7,"",11000,"",11078,"",0,"",210,"",4,"",0,"9",-1.9,"",.0,"8","U","",3.4,"",64,"",-7.8,"",963.3,"",1015.8,"",7,-.7,"",.0,"8",0,"8","02","0","0","","0","",".","0","",".","0","",".",0,"8",1.9,"",1.0,"","0","",10,"","9","15",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","02","11","9","",0,"8",0,"8",".","","",7,"",10000,"",10103,"",0,"",210,"",5,"",0,"9",-1.9,"",.0,"8","U","",3.4,"",63,"",-8.0,"",962.9,"",1015.4,"",8,-.9,"",.0,"8",0,"8","02","0","0","","0","",".","0","",".","0","",".",0,"8",2.0,"",1.0,"","0","",10,"","10","19",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349220690","LESKO","2017","01","02","12","6","",1000,"",0,"8","1000","","",7,"",11000,"",10682,"",4,"",200,"",3,"",0,"9",-1.6,"",.0,"8","U","",3.5,"",64,"",-7.5,"",962.5,"",1014.9,"",7,-1.1,"",.0,"9",0,"9","03","0","3","","5","","Sc pe","3","","Ac pe 1","0","",".",13,"",2.0,"",1.0,"","0","",10,"","9","15",.2,"",-.3,"",.2,"",2.2,"",4.5,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
