"352140310","S£UBICE","2017","01","01","00","","8",0,"8",0,"8","","","",7,"",11619,"",11619,"",0,"8",223,"",5,"",0,"9",2.2,"",.0,"8","U","",6.4,"",89,"",.6,"",1016.8,"",1023.6,"",6,-2.3,"",.0,"9",0,"8","00","","","","","8","","","8","","","8","",10,"",.8,"",.0,"8","","8",0,"9","","",-.1,"",-.2,"",.4,"",1.8,"",4.1,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352140310","S£UBICE","2017","01","01","01","","8",0,"8",0,"8","","","",7,"",13202,"",13202,"",0,"8",229,"",5,"",0,"9",2.3,"",.0,"8","U","",6.2,"",86,"",.2,"",1016.0,"",1022.8,"",8,-2.1,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.0,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352140310","S£UBICE","2017","01","01","02","","8",0,"8",0,"8","","","",7,"",17976,"",17976,"",0,"8",227,"",5,"",0,"9",2.2,"",.0,"8","U","",5.8,"",81,"",-.7,"",1015.3,"",1022.1,"",7,-2.2,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.4,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352140310","S£UBICE","2017","01","01","03","","8",0,"8",0,"8","","","",7,"",16375,"",16375,"",0,"8",226,"",5,"",0,"9",1.8,"",.0,"8","U","",5.5,"",79,"",-1.5,"",1014.5,"",1021.3,"",7,-2.3,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.5,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352140310","S£UBICE","2017","01","01","04","","8",0,"8",0,"8","","","",7,"",16610,"",16610,"",0,"8",227,"",5,"",0,"9",1.6,"",.0,"8","U","",5.4,"",79,"",-1.7,"",1014.1,"",1020.9,"",6,-1.9,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.4,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352140310","S£UBICE","2017","01","01","05","","8",0,"8",0,"8","","","",7,"",16812,"",16812,"",0,"8",227,"",5,"",0,"9",1.6,"",.0,"8","U","",5.5,"",80,"",-1.5,"",1013.3,"",1020.1,"",7,-2.0,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.4,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352140310","S£UBICE","2017","01","01","06","","8",0,"8",0,"8","","","",7,"",15162,"",15162,"",0,"8",228,"",5,"",0,"9",1.5,"",.0,"8","U","",5.4,"",79,"",-1.7,"",1012.9,"",1019.7,"",7,-1.6,"",.0,"9",0,"8","00","","","","","8","","","8","","","8","",10,"",1.4,"",.0,"9","","8",0,"9","","",-.1,"",-.1,"",.4,"",1.8,"",4.1,"",.6,"",2.4,"",-.7,"",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352140310","S£UBICE","2017","01","01","07","","8",0,"8",0,"8","","","",7,"",15875,"",15875,"",0,"8",218,"",6,"",0,"9",1.0,"",.0,"8","U","",5.2,"",79,"",-2.2,"",1012.2,"",1019.0,"",7,-1.9,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.4,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352140310","S£UBICE","2017","01","01","08","","8",0,"8",0,"8","","","",7,"",16771,"",16771,"",0,"8",225,"",6,"",0,"9",.3,"",.0,"8","U","",4.9,"",79,"",-2.9,"",1012.0,"",1018.8,"",7,-1.3,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.3,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352140310","S£UBICE","2017","01","01","09","","8",0,"8",0,"8","","","",7,"",18436,"",18436,"",0,"8",222,"",7,"",0,"9",.5,"",.0,"8","U","",4.8,"",75,"",-3.4,"",1011.7,"",1018.5,"",6,-1.2,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.6,"",1.0,"","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
