"351160418","LESZNO","2017","01","01","00","2","",180,"",0,"8","","","",6,"",7595,"",7595,"",0,"8",253,"",3,"",0,"9",.3,"",.0,"8","U","",5.6,"",90,"",-1.1,"",1012.7,"",1024.5,"",6,-1.5,"",.0,"9",0,"8","10","","","","","8","","","8","","","8","",10,"",.6,"",.0,"8","","8",0,"9","","",-1.3,"",-1.0,"",.2,"",2.4,"",4.6,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","01","2","",170,"",0,"8","","","",6,"",6123,"",6123,"",0,"8",260,"",6,"",0,"9",1.0,"",.0,"8","U","",6.1,"",93,"",.0,"",1012.2,"",1024.0,"",7,-1.3,"",.0,"8",0,"8","10","","","","","8","","","8","","","8","",0,"8",.5,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","02","4","",360,"",0,"8","","","",6,"",5612,"",5612,"",0,"8",245,"",4,"",0,"9",1.2,"",.0,"8","U","",6.1,"",91,"",-.1,"",1011.5,"",1023.3,"",8,-1.6,"",.0,"8",0,"8","10","","","","","8","","","8","","","8","",0,"8",.6,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","03","5","",640,"",0,"8","","","",7,"",13592,"",13592,"",0,"8",215,"",3,"",0,"9",1.3,"",.0,"8","U","",5.4,"",81,"",-1.6,"",1010.4,"",1022.2,"",8,-2.3,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.3,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","04","4","",340,"",0,"8","","","",7,"",12777,"",12777,"",0,"8",235,"",4,"",0,"9",.6,"",.0,"8","U","",4.8,"",75,"",-3.3,"",1010.1,"",1021.9,"",6,-2.1,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.6,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","05","5","",700,"",0,"8","","","",7,"",13509,"",13509,"",0,"8",227,"",3,"",0,"9",.7,"",.0,"8","U","",4.5,"",70,"",-4.2,"",1009.6,"",1021.4,"",6,-1.9,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.9,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","06","6","",1120,"",0,"8","","","",7,"",15501,"",15501,"",0,"8",221,"",3,"",0,"9",.6,"",.0,"8","U","",4.3,"",67,"",-4.8,"",1009.1,"",1020.9,"",7,-1.3,"",.0,"9",0,"8","00","","","","","8","","","8","","","8","",10,"",2.1,"",.0,"9","","8",0,"9","","",-.5,"",-.3,"",.3,"",2.3,"",4.6,"",-1.6,"",1.6,"",-4.0,"",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","07","6","",1050,"",0,"8","","","",7,"",13668,"",13668,"",0,"8",221,"",4,"",0,"9",.7,"",.0,"8","U","",4.5,"",70,"",-4.2,"",1008.7,"",1020.5,"",7,-1.4,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.9,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","08","6","",1050,"",0,"8","","","",7,"",14879,"",14879,"",0,"8",219,"",3,"",0,"9",1.0,"",.0,"8","U","",4.5,"",68,"",-4.2,"",1008.6,"",1020.4,"",6,-1.0,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",2.1,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","09","6","",1040,"",0,"8","","","",7,"",14306,"",14306,"",0,"8",228,"",4,"",0,"9",1.3,"",.0,"8","U","",4.4,"",65,"",-4.6,"",1008.2,"",1019.9,"",7,-.9,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",2.3,"",.4,"","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","10","","8",0,"8",0,"8","","","",7,"",17215,"",17215,"",0,"8",232,"",3,"",0,"9",2.9,"",.0,"8","U","",4.7,"",63,"",-3.5,"",1007.3,"",1019.0,"",8,-1.4,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",2.8,"",1.0,"","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","11","","8",0,"8",0,"8","","","",7,"",14286,"",14286,"",0,"8",239,"",4,"",0,"9",3.7,"",.0,"8","U","",4.9,"",61,"",-3.1,"",1006.6,"",1018.2,"",8,-2.0,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",3.1,"",1.0,"","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","12","","8",0,"8",0,"8","","","",7,"",18191,"",18191,"",0,"8",232,"",4,"",0,"9",4.0,"",.0,"8","U","",4.9,"",60,"",-3.1,"",1005.9,"",1017.5,"",7,-2.3,"",.0,"9",0,"8","00","","","","","8","","","8","","","8","",10,"",3.3,"",1.0,"","","8",0,"9","","",.2,"",-.2,"",.3,"",2.3,"",4.5,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","13","","8",0,"8",0,"8","","","",7,"",19738,"",19738,"",0,"8",239,"",4,"",0,"9",3.7,"",.0,"8","U","",4.6,"",58,"",-3.8,"",1005.5,"",1017.1,"",6,-1.8,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",3.3,"",1.0,"","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","14","","8",0,"8",0,"8","","","",7,"",14224,"",14224,"",0,"8",225,"",4,"",0,"9",2.9,"",.0,"8","U","",4.0,"",53,"",-5.8,"",1005.2,"",1016.8,"",6,-1.4,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",3.5,"",.9,"","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","15","","8",0,"8",0,"8","","","",6,"",8915,"",8915,"",0,"8",229,"",2,"",0,"9",.7,"",.0,"8","U","",3.9,"",60,"",-6.2,"",1005.3,"",1017.0,"",5,-.6,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",2.6,"",.7,"","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","16","","8",0,"8",0,"8","","","",7,"",10049,"",10049,"",0,"8",232,"",3,"",0,"9",.4,"",.0,"8","U","",3.7,"",59,"",-6.7,"",1005.1,"",1016.8,"",7,-.4,"",.0,"8",0,"8","10","","","","","8","","","8","","","8","",0,"8",2.6,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","17","6","",1140,"",0,"8","","","",7,"",11506,"",11506,"",0,"8",220,"",4,"",0,"9",1.1,"",.0,"8","U","",3.8,"",58,"",-6.3,"",1004.8,"",1016.5,"",8,-.4,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",2.8,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","18","6","",1040,"",0,"8","","","",7,"",10133,"",10133,"",0,"8",230,"",4,"",0,"9",1.0,"",.0,"8","U","",4.0,"",61,"",-5.7,"",1004.8,"",1016.5,"",6,-.5,"",.0,"9",0,"8","00","","","","","8","","","8","","","8","",10,"",2.6,"",.0,"9","","8",0,"9","","",-.4,"",-.2,"",.3,"",2.2,"",4.5,"",-.2,"",4.3,"",-2.7,"",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","19","6","",1230,"",0,"8","","","",6,"",9632,"",9632,"",0,"8",229,"",4,"",0,"9",.2,"",.0,"8","U","",4.0,"",64,"",-5.8,"",1004.3,"",1016.0,"",7,-.8,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",2.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","20","6","",1270,"",0,"8","","","",6,"",9044,"",9044,"",0,"8",223,"",3,"",0,"9",-1.0,"",.0,"8","U","",4.0,"",70,"",-5.8,"",1003.9,"",1015.7,"",8,-.9,"",.0,"8",0,"8","10","","","","","8","","","8","","","8","",0,"8",1.7,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","21","6","",1250,"",0,"8","","","",6,"",8714,"",8714,"",0,"8",229,"",3,"",0,"9",-.1,"",.0,"8","U","",3.9,"",65,"",-5.9,"",1003.5,"",1015.2,"",7,-1.3,"",.0,"8",0,"8","10","","","","","8","","","8","","","8","",0,"8",2.1,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","22","6","",1150,"",0,"8","","","",6,"",9508,"",9508,"",0,"8",232,"",2,"",0,"9",-.3,"",.0,"8","U","",4.0,"",67,"",-5.7,"",1003.1,"",1014.9,"",7,-1.2,"",.0,"8",0,"8","10","","","","","8","","","8","","","8","",0,"8",2.0,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","01","23","6","",1070,"",0,"8","","","",7,"",12926,"",12926,"",0,"8",235,"",4,"",0,"9",.1,"",.0,"8","U","",3.7,"",60,"",-6.8,"",1002.7,"",1014.4,"",7,-1.2,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",2.5,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","02","00","9","",5920,"",0,"8","","","",6,"",9700,"",9700,"",0,"8",230,"",4,"",0,"9",-1.4,"",.0,"8","U","",3.8,"",68,"",-6.5,"",1002.3,"",1014.1,"",7,-1.2,"",.0,"9",0,"8","00","","","","","8","","","8","","","8","",10,"",1.8,"",.0,"8","","8",0,"9","","",-1.4,"",-.5,"",.3,"",2.2,"",4.4,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160418","LESZNO","2017","01","02","01","","8",0,"8",0,"8","","","",7,"",10679,"",10679,"",0,"8",241,"",5,"",0,"9",-1.3,"",.0,"8","U","",3.9,"",71,"",-5.9,"",1001.9,"",1013.7,"",7,-1.2,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.6,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
